"Step","Group: Exp1a - train_loss","Group: Exp1a - train_loss__MIN","Group: Exp1a - train_loss__MAX"
"306","0.3769473135471344","0.37460535764694214","0.37928926944732666"
"307","0.3761155307292938","0.37406107783317566","0.378169983625412"
"308","0.3763638883829117","0.3742220997810364","0.378505676984787"
"309","0.3758242130279541","0.3751368522644043","0.3765115737915039"
"310","0.37528182566165924","0.3732518255710602","0.3773118257522583"
"311","0.374370738863945","0.372893750667572","0.375847727060318"
"312","0.374038964509964","0.3717716336250305","0.37630629539489746"
"313","0.3753181993961334","0.3743169903755188","0.37631940841674805"
"314","0.37448564171791077","0.3732987940311432","0.37567248940467834"
"315","0.3734996020793915","0.37229084968566895","0.374708354473114"
"316","0.37415288388729095","0.37230783700942993","0.375997930765152"
"317","0.37349557876586914","0.37167856097221375","0.37531259655952454"
"318","0.3746480643749237","0.3721106946468353","0.3771854341030121"
"319","0.37451593577861786","0.37224265933036804","0.3767892122268677"
"320","0.37625566124916077","0.3731660544872284","0.37934526801109314"
"321","0.3751586526632309","0.37195682525634766","0.37836048007011414"
"322","0.37369075417518616","0.3698626756668091","0.37751883268356323"
"323","0.37272967398166656","0.3691299259662628","0.3763294219970703"
"324","0.3723350614309311","0.3685775697231293","0.3760925531387329"
"325","0.3720605820417404","0.36954206228256226","0.3745791018009186"
"326","0.3713656961917877","0.3695632517337799","0.37316814064979553"
"327","0.3709348887205124","0.36743947863578796","0.3744302988052368"
"328","0.37028101086616516","0.3684231638908386","0.3721388578414917"
"329","0.3709007501602173","0.36836451292037964","0.37343698740005493"
"330","0.37225441634655","0.3695160448551178","0.3749927878379822"
"331","0.37329475581645966","0.3696778416633606","0.3769116699695587"
"332","0.371664822101593","0.36853209137916565","0.3747975528240204"
"333","0.37218840420246124","0.3699072003364563","0.3744696080684662"
"334","0.37258608639240265","0.3686741590499878","0.3764980137348175"
"335","0.3717082291841507","0.367953360080719","0.3754630982875824"
"336","0.3721323311328888","0.3686119019985199","0.3756527602672577"
"337","0.37145768105983734","0.3684018552303314","0.37451350688934326"
"338","0.372054323554039","0.3684384226799011","0.3756702244281769"
"339","0.37189194560050964","0.36826732754707336","0.3755165636539459"
"340","0.37160438299179077","0.3673758804798126","0.3758328855037689"
"341","0.37161922454833984","0.3682432174682617","0.37499523162841797"
"342","0.3712211698293686","0.36708521842956543","0.37535712122917175"
"343","0.37023167312145233","0.3669542968273163","0.3735090494155884"
"344","0.3689686059951782","0.36620602011680603","0.3717311918735504"
"345","0.36803869903087616","0.3652898371219635","0.3707875609397888"
"346","0.3689655065536499","0.3679143786430359","0.3700166344642639"
"347","0.3692281097173691","0.36886194348335266","0.3695942759513855"
"348","0.3688683807849884","0.36854806542396545","0.36918869614601135"
"349","0.3689855635166168","0.36841893196105957","0.3695521950721741"
"350","0.3688810467720032","0.36778631806373596","0.3699757754802704"
"351","0.3694002330303192","0.3668178617954254","0.371982604265213"
"352","0.36974869668483734","0.367197722196579","0.3722996711730957"
"353","0.3685322552919388","0.3661792576313019","0.3708852529525757"
"354","0.3680399954319","0.3663572072982788","0.36972278356552124"
"355","0.36921732127666473","0.3665652275085449","0.37186941504478455"
"356","0.36888474225997925","0.36645686626434326","0.37131261825561523"
"357","0.36982734501361847","0.3674379885196686","0.37221670150756836"
"358","0.37013204395771027","0.36829644441604614","0.3719676434993744"
"359","0.3698996901512146","0.36724352836608887","0.37255585193634033"
"360","0.3709629774093628","0.36780598759651184","0.37411996722221375"
"361","0.36977748572826385","0.3660360276699066","0.3735189437866211"
"362","0.37031833827495575","0.36727842688560486","0.37335824966430664"
"363","0.369707390666008","0.3655910789966583","0.37382370233535767"
"364","0.3697914630174637","0.3659548759460449","0.37362805008888245"
"365","0.3684012442827225","0.3652927279472351","0.37150976061820984"
"366","0.3693313002586365","0.36562106013298035","0.3730415403842926"
"367","0.36889421939849854","0.3652384579181671","0.37254998087882996"
"368","0.37003476917743683","0.3659214675426483","0.37414807081222534"
"369","0.37089626491069794","0.36641666293144226","0.3753758668899536"
"370","0.37030869722366333","0.3662084937095642","0.37440890073776245"
"371","0.3706391900777817","0.3667871952056885","0.3744911849498749"
"372","0.3704252988100052","0.36588361859321594","0.37496697902679443"
"373","0.37005195021629333","0.3656204640865326","0.3744834363460541"
"374","0.3702678680419922","0.3654187321662903","0.3751170039176941"
"375","0.3693230599164963","0.3639432489871979","0.3747028708457947"
"376","0.36967648565769196","0.36445358395576477","0.37489938735961914"
"377","0.3691256195306778","0.36460763216018677","0.3736436069011688"
"378","0.369448259472847","0.36539578437805176","0.3735007345676422"
"379","0.3697843849658966","0.3662371039390564","0.3733316659927368"
"380","0.36888487637043","0.364665687084198","0.373104065656662"
"381","0.36873143911361694","0.36443936824798584","0.37302350997924805"
"382","0.3690557926893234","0.3649470806121826","0.37316450476646423"
"383","0.36977359652519226","0.36561986804008484","0.3739273250102997"
"384","0.3700089156627655","0.36586928367614746","0.37414854764938354"
"385","0.36942097544670105","0.36431974172592163","0.37452220916748047"
"386","0.36927028000354767","0.36471179127693176","0.3738287687301636"
"387","0.3699723929166794","0.36609819531440735","0.3738465905189514"
"388","0.37025870382785797","0.3669862747192383","0.37353113293647766"
"389","0.3700416535139084","0.3671763241291046","0.37290698289871216"
"390","0.37108223140239716","0.3676721155643463","0.374492347240448"
"391","0.3704150766134262","0.3674486577510834","0.37338149547576904"
"392","0.3701499253511429","0.36714690923690796","0.3731529414653778"
"393","0.36984874308109283","0.36735060811042786","0.3723468780517578"
"394","0.369719997048378","0.3672614097595215","0.3721785843372345"
"395","0.3681119382381439","0.3657761216163635","0.3704477548599243"
"396","0.36792856454849243","0.36454471945762634","0.3713124096393585"
"397","0.36792126297950745","0.3634799122810364","0.3723626136779785"
"398","0.36693380773067474","0.36282241344451904","0.37104520201683044"
"399","0.3675130754709244","0.3639785051345825","0.37104764580726624"
"400","0.3666063994169235","0.36345940828323364","0.3697533905506134"
"401","0.3673308938741684","0.3635924160480499","0.37106937170028687"
"402","0.36761628091335297","0.3628450334072113","0.37238752841949463"
"403","0.3670755624771118","0.36166900396347046","0.3724821209907532"
"404","0.3660072535276413","0.3603161573410034","0.3716983497142792"
"405","0.3652872294187546","0.36003556847572327","0.3705388903617859"
"406","0.36627665162086487","0.36018821597099304","0.3723650872707367"
"407","0.36565497517585754","0.3594701290130615","0.37183982133865356"
"408","0.3648599684238434","0.35912102460861206","0.3705989122390747"
"409","0.365319162607193","0.3602987825870514","0.3703395426273346"
"410","0.3649532198905945","0.3601982593536377","0.36970818042755127"
"411","0.3650500774383545","0.3605553209781647","0.3695448338985443"
"412","0.3638855963945389","0.35890844464302063","0.36886274814605713"
"413","0.3641935884952545","0.35933950543403625","0.3690476715564728"
"414","0.36343495547771454","0.3590323328971863","0.3678375780582428"
"415","0.3629465848207474","0.358267217874527","0.3676259517669678"
"416","0.36286458373069763","0.35868576169013977","0.3670434057712555"
"417","0.36250245571136475","0.3590377867221832","0.36596712470054626"
"418","0.3618311285972595","0.3582855463027954","0.36537671089172363"
"419","0.36202551424503326","0.359218031167984","0.3648329973220825"
"420","0.3618125021457672","0.3591121435165405","0.3645128607749939"
"421","0.36177708208560944","0.35947129130363464","0.36408287286758423"
"422","0.3615224212408066","0.35936662554740906","0.3636782169342041"
"423","0.3607358932495117","0.3580605983734131","0.36341118812561035"
"424","0.3607756495475769","0.35688093304634094","0.36467036604881287"
"425","0.3606152981519699","0.35796210169792175","0.36326849460601807"
"426","0.3606879413127899","0.3589906692504883","0.36238521337509155"
"427","0.3599735498428345","0.3587261140346527","0.36122098565101624"
"428","0.35962770879268646","0.35862597823143005","0.36062943935394287"
"429","0.36101600527763367","0.3603275716304779","0.36170443892478943"
"430","0.3605290800333023","0.3592257499694824","0.3618324100971222"
"431","0.3607059270143509","0.35877037048339844","0.36264148354530334"
"432","0.3603091388940811","0.35848209261894226","0.36213618516921997"
"433","0.3593316227197647","0.35773491859436035","0.36092832684516907"
"434","0.36060355603694916","0.360041081905365","0.3611660301685333"
"435","0.3607737421989441","0.36001983284950256","0.3615276515483856"
"436","0.3609531670808792","0.3603886663913727","0.36151766777038574"
"437","0.3606490045785904","0.3602294921875","0.3610685169696808"
"438","0.3613956421613693","0.3606405556201935","0.36215072870254517"
"439","0.35970328748226166","0.3587244153022766","0.3606821596622467"
"440","0.36097459495067596","0.35910937190055847","0.36283981800079346"
"441","0.36034300923347473","0.3578263819217682","0.3628596365451813"
"442","0.35882076621055603","0.35589170455932617","0.3617498278617859"
"443","0.35813938081264496","0.3562390208244324","0.36003974080085754"
"444","0.35780224204063416","0.355710506439209","0.3598939776420593"
"445","0.3575572371482849","0.3553711473941803","0.3597433269023895"
"446","0.357247069478035","0.3547493517398834","0.3597447872161865"
"447","0.35719574987888336","0.3556203246116638","0.3587711751461029"
"448","0.35700398683547974","0.3569985032081604","0.3570094704627991"
"449","0.35587139427661896","0.3557461202144623","0.35599666833877563"
"450","0.35553373396396637","0.35431307554244995","0.3567543923854828"
"451","0.35498693585395813","0.3542243242263794","0.35574954748153687"
"452","0.35401812195777893","0.35361236333847046","0.3544238805770874"
"453","0.35402853786945343","0.35285893082618713","0.3551981449127197"
"454","0.3539675921201706","0.3536815047264099","0.3542536795139313"
"455","0.3538113534450531","0.35372379422187805","0.35389891266822815"
"456","0.3532864451408386","0.3527783751487732","0.35379451513290405"
"457","0.35369688272476196","0.35248664021492004","0.3549071252346039"
"458","0.3525697588920593","0.3513635993003845","0.35377591848373413"
"459","0.3527512550354004","0.3515891134738922","0.35391339659690857"
"460","0.3526657521724701","0.35067951679229736","0.3546519875526428"
"461","0.353253573179245","0.3520464599132538","0.3544606864452362"
"462","0.35278865694999695","0.3514961004257202","0.3540812134742737"
"463","0.3535044193267822","0.3531513214111328","0.35385751724243164"
"464","0.35402625799179077","0.35369935631752014","0.3543531596660614"
"465","0.3535432070493698","0.3535262644290924","0.3535601496696472"
"466","0.3526225984096527","0.3525819778442383","0.35266321897506714"
"467","0.3527749925851822","0.3526337742805481","0.3529162108898163"
"468","0.3524908572435379","0.35219699144363403","0.3527847230434418"
"469","0.3533790707588196","0.3525979518890381","0.3541601896286011"
"470","0.35372209548950195","0.3524255156517029","0.355018675327301"
"471","0.35293951630592346","0.3519054651260376","0.3539735674858093"
"472","0.353632852435112","0.35260432958602905","0.35466137528419495"
"473","0.35373644530773163","0.3528648316860199","0.35460805892944336"
"474","0.3555615693330765","0.35405173897743225","0.3570713996887207"
"475","0.3562048077583313","0.35510575771331787","0.3573038578033447"
"476","0.3552907407283783","0.3542359471321106","0.356345534324646"
"477","0.3553640991449356","0.35462918877601624","0.356099009513855"
"478","0.353914275765419","0.35305526852607727","0.35477328300476074"
"479","0.3540133237838745","0.35179057717323303","0.356236070394516"
"480","0.3532739579677582","0.3498113453388214","0.35673657059669495"
"481","0.352183535695076","0.349225252866745","0.355141818523407"
"482","0.351055771112442","0.3489840626716614","0.35312747955322266"
"483","0.3512202799320221","0.3476323187351227","0.3548082411289215"
"484","0.35147804021835327","0.34636032581329346","0.3565957546234131"
"485","0.35075703263282776","0.34605905413627625","0.3554550111293793"
"486","0.3502309024333954","0.34663718938827515","0.3538246154785156"
"487","0.35113877058029175","0.347400426864624","0.3548771142959595"
"488","0.35095547139644623","0.3475646376609802","0.35434630513191223"
"489","0.34984780848026276","0.34618961811065674","0.3535059988498688"
"490","0.3500644117593765","0.3468502461910248","0.35327857732772827"
"491","0.3503924608230591","0.34633922576904297","0.3544456958770752"
"492","0.3504585176706314","0.3477531671524048","0.35316386818885803"
"493","0.35051587224006653","0.34808358550071716","0.3529481589794159"
"494","0.3513033986091614","0.3484094440937042","0.35419735312461853"
"495","0.35184410214424133","0.3479002118110657","0.355787992477417"
"496","0.35224340856075287","0.3481427729129791","0.3563440442085266"
"497","0.35213780403137207","0.34856995940208435","0.3557056486606598"
"498","0.35188552737236023","0.3493584394454956","0.35441261529922485"
"499","0.3516077399253845","0.3491363823413849","0.35407909750938416"
"500","0.3511343151330948","0.3486082851886749","0.35366034507751465"
"501","0.35049350559711456","0.3476618230342865","0.3533251881599426"
"502","0.3505041301250458","0.34613490104675293","0.3548733592033386"
"503","0.3517485409975052","0.3478858172893524","0.35561126470565796"
"504","0.3527064770460129","0.34904831647872925","0.3563646376132965"
"505","0.35313811898231506","0.3491736650466919","0.35710257291793823"
"506","0.35311174392700195","0.3483986258506775","0.3578248620033264"
"507","0.3538345396518707","0.3495444357395172","0.35812464356422424"
"508","0.35301247239112854","0.3484501540660858","0.35757479071617126"
"509","0.35280704498291016","0.34813442826271057","0.35747966170310974"
"510","0.3523770123720169","0.3482687175273895","0.3564853072166443"
"511","0.3512262850999832","0.34658071398735046","0.35587185621261597"
"512","0.35114865005016327","0.34664034843444824","0.3556569516658783"
"513","0.35218171775341034","0.34605929255485535","0.35830414295196533"
"514","0.35115672647953033","0.34653690457344055","0.3557765483856201"
"515","0.35051077604293823","0.34635406732559204","0.3546674847602844"
"516","0.35033492743968964","0.34606465697288513","0.35460519790649414"
"517","0.35014644265174866","0.34562087059020996","0.35467201471328735"
"518","0.3498750776052475","0.3463849723339081","0.3533651828765869"
"519","0.34941278398036957","0.3455771505832672","0.3532484173774719"
"520","0.35102228820323944","0.346377432346344","0.3556671440601349"
"521","0.35110315680503845","0.3460565507411957","0.3561497628688812"
"522","0.35227812826633453","0.34857621788978577","0.3559800386428833"
"523","0.35221926867961884","0.3478102385997772","0.35662829875946045"
"524","0.3525446951389313","0.34690266847610474","0.3581867218017578"
"525","0.352405846118927","0.34615641832351685","0.35865527391433716"
"526","0.3527138829231262","0.34626638889312744","0.359161376953125"
"527","0.3524393290281296","0.34526607394218445","0.3596125841140747"
"528","0.35270336270332336","0.34459540247917175","0.360811322927475"
"529","0.3534802496433258","0.3464607894420624","0.36049970984458923"
"530","0.35259704291820526","0.34503304958343506","0.36016103625297546"
"531","0.35360538959503174","0.3458758294582367","0.3613349497318268"
"532","0.35519735515117645","0.3473009467124939","0.363093763589859"
"533","0.3562745153903961","0.3483659327030182","0.36418309807777405"
"534","0.3550509661436081","0.34633105993270874","0.36377087235450745"
"535","0.3542916774749756","0.34615832567214966","0.3624250292778015"
"536","0.3543998599052429","0.3480800986289978","0.36071962118148804"
"537","0.35398848354816437","0.34764590859413147","0.36033105850219727"
"538","0.35394279658794403","0.34830012917518616","0.3595854640007019"
"539","0.3526352494955063","0.3471817672252655","0.35808873176574707"
"540","0.3523258715867996","0.3477295935153961","0.3569221496582031"
"541","0.3523847609758377","0.34882864356040955","0.35594087839126587"
"542","0.3518155962228775","0.34859439730644226","0.35503679513931274"
"543","0.35175903141498566","0.3479965031147003","0.355521559715271"
"544","0.35212065279483795","0.3478858172893524","0.3563554883003235"
"545","0.3512979745864868","0.34671473503112793","0.3558812141418457"
"546","0.3514193892478943","0.3452879786491394","0.35755079984664917"
"547","0.35030052065849304","0.34502729773521423","0.35557374358177185"
"548","0.34972165524959564","0.34431418776512146","0.3551291227340698"
"549","0.34955739974975586","0.3439618647098541","0.3551529347896576"
"550","0.34911586344242096","0.34364789724349976","0.35458382964134216"
"551","0.349004864692688","0.34412652254104614","0.35388320684432983"
"552","0.34864433109760284","0.34369033575057983","0.35359832644462585"
"553","0.34891653060913086","0.344137042760849","0.3536960184574127"
"554","0.34894219040870667","0.34463977813720703","0.3532446026802063"
"555","0.34792694449424744","0.3436436951160431","0.3522101938724518"
"556","0.34887492656707764","0.3430180847644806","0.3547317683696747"
"557","0.3497166484594345","0.34523412585258484","0.3541991710662842"
"558","0.34925520420074463","0.34517765045166016","0.3533327579498291"
"559","0.34979403018951416","0.34645333886146545","0.35313472151756287"
"560","0.34963443875312805","0.3459432125091553","0.35332566499710083"
"561","0.34995099902153015","0.3461536765098572","0.3537483215332031"
"562","0.3508617430925369","0.34826797246932983","0.353455513715744"
"563","0.3505367040634155","0.3476831018924713","0.35339030623435974"
"564","0.3500554859638214","0.3469809293746948","0.353130042552948"
"565","0.35023556649684906","0.34769782423973083","0.3527733087539673"
"566","0.3505711257457733","0.3477420210838318","0.35340023040771484"
"567","0.3508426696062088","0.34605005383491516","0.35563528537750244"
"568","0.3519696891307831","0.34823253750801086","0.3557068407535553"
"569","0.3512962907552719","0.34745606780052185","0.355136513710022"
"570","0.35173171758651733","0.3495901823043823","0.35387325286865234"
"571","0.3518129289150238","0.3503284156322479","0.3532974421977997"
"572","0.35067278146743774","0.3492862582206726","0.3520593047142029"
"573","0.35050779581069946","0.34924402832984924","0.3517715632915497"
"574","0.3505421429872513","0.3497215509414673","0.3513627350330353"
"575","0.3519720584154129","0.34971868991851807","0.35422542691230774"
"576","0.3533536493778229","0.350831001996994","0.35587629675865173"
"577","0.35291317105293274","0.3502924144268036","0.3555339276790619"
"578","0.35246823728084564","0.35051679611206055","0.35441967844963074"
"579","0.3515504151582718","0.34967684745788574","0.35342398285865784"
"580","0.3511761426925659","0.3498007357120514","0.35255154967308044"
"581","0.3507229685783386","0.3497755527496338","0.35167038440704346"
"582","0.35125532746315","0.349659264087677","0.35285139083862305"
"583","0.35137902200222015","0.3498888909816742","0.3528691530227661"
"584","0.3513735234737396","0.35040372610092163","0.3523433208465576"
"585","0.3510427325963974","0.35097792744636536","0.35110753774642944"
"586","0.350387841463089","0.34971460700035095","0.351061075925827"
"587","0.3501209616661072","0.34920942783355713","0.3510324954986572"
"588","0.35042525827884674","0.3503299951553345","0.350520521402359"
"589","0.3500439375638962","0.3492417633533478","0.3508461117744446"
"590","0.3498176485300064","0.34899571537971497","0.35063958168029785"
"591","0.349112331867218","0.3477192521095276","0.35050541162490845"
"592","0.34970273077487946","0.34734147787094116","0.35206398367881775"
"593","0.34973278641700745","0.34827637672424316","0.35118919610977173"
"594","0.34970909357070923","0.34816643595695496","0.3512517511844635"
"595","0.34897613525390625","0.347383588552475","0.3505686819553375"
"596","0.34971676766872406","0.349107950925827","0.3503255844116211"
"597","0.34963713586330414","0.349402517080307","0.34987175464630127"
"598","0.3496260344982147","0.34884127974510193","0.3504107892513275"
"599","0.35071972012519836","0.3493705987930298","0.35206884145736694"
"600","0.350737527012825","0.35055217146873474","0.3509228825569153"
"601","0.3498086929321289","0.34833255410194397","0.35128483176231384"
"602","0.3500341325998306","0.349605530500412","0.35046273469924927"
"603","0.35009734332561493","0.34868285059928894","0.3515118360519409"
"604","0.3521527349948883","0.3514108657836914","0.3528946042060852"
"605","0.3528610020875931","0.35230618715286255","0.3534158170223236"
"606","0.353247806429863","0.35313084721565247","0.3533647656440735"
"607","0.35216911137104034","0.35214489698410034","0.35219332575798035"
"608","0.3532070815563202","0.3520817458629608","0.35433241724967957"
"609","0.3522776663303375","0.3522776663303375","0.3522776663303375"